Unnamed: 0,NOME,FAZ,TAL,tipocorte,variedad,madurada,producto,dosismad,semsmad,edad,cortes,me,vejez,sacarosa,mes,periodo,TCH,lluvias,grupo_tenencia,pct_diatrea,Categoria_TCH,Categoria_Sacarosa
199,CANTACLARO,80269,003B,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,6.1,12.3,1,8.0,3.2,12.2,8,201908,89,164,2,2.4,Bajo,Bajo
200,CANTACLARO,80269,003B,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,7.1,11.8,2,7.0,3.5,12.0,8,202008,112,69,2,1.9,Bajo,Bajo
201,CANTALAMOTA,80115,380,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,7.7,13.0,1,7.9,4.4,12.3,5,201905,149,461,1,3.1,Medio,Bajo
203,CANTALAMOTA,80115,381,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,7.6,13.2,1,7.9,4.5,13.1,5,201905,130,460,1,3.9,Bajo,Medio
205,CANTALAMOTA,80115,382,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,7.7,12.1,2,11.6,3.6,12.4,4,201604,102,114,1,6.2,Bajo,Bajo
206,CANTALAMOTA,80115,382,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.3,18.4,14.1,3,10.1,3.2,11.3,6,201706,114,833,1,3.8,Bajo,Bajo
207,CANTALAMOTA,80115,382A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,15.7,13.7,5,11.2,30.7,13.2,12,201912,91,309,1,2.9,Bajo,Alto
210,CARACOLI,80403,1,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,5.4,11.3,2,11.8,2.1,12.2,6,202006,143,0,3,6.5,Medio,Bajo
211,CARACOLI,80403,2,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,5.6,12.9,1,10.4,1.5,11.0,6,202006,125,0,3,6.5,Bajo,Bajo
217,CASABLANCA,81073,001A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,14.0,13.4,9,9.4,2.5,12.3,12,202012,100,167,3,3.1,Bajo,Bajo
223,CASABLANCA,81073,004A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,7.9,11.9,5,10.0,2.5,12.0,1,202001,144,0,3,5.0,Medio,Bajo
228,CASABLANCA,81073,7,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,9.4,12.9,1,9.0,2.0,12.5,8,201908,164,0,3,5.0,Alto,Medio
231,CASABLANCA HURTADO,81374,1,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,11.9,13.4,3,10.3,25.5,12.8,1,202001,158,0,3,4.3,Alto,Medio
232,CASABLANCA HURTADO,81374,2,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,11.6,12.5,2,7.8,11.1,13.3,1,201901,138,0,3,5.9,Medio,Alto
233,CASABLANCA HURTADO,81374,2,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,11.7,12.7,3,12.8,2.1,12.6,1,202001,133,0,3,4.3,Bajo,Medio
234,CASABLANCA HURTADO,81374,3,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,11.7,12.5,2,7.7,72.5,13.5,1,201901,155,0,3,5.9,Alto,Alto
235,CASABLANCA HURTADO,81374,3,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,11.7,12.6,3,13.0,1.9,12.7,1,202001,141,0,3,4.3,Medio,Medio
236,CASABLANCA HURTADO,81374,4,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,11.4,12.5,2,7.9,2.3,13.5,1,201901,143,0,3,5.9,Medio,Alto
237,CASABLANCA HURTADO,81374,4,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,11.6,12.7,3,12.0,2.0,12.4,1,202001,141,0,3,4.3,Medio,Bajo
238,CAUCA,81054,1,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,8.9,14.5,1,13.2,2.9,11.1,6,201706,178,0,3,1.3,Alto,Bajo
239,CAUCA,81054,1,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.4,8.9,11.4,2,8.4,2.6,12.1,6,201806,144,0,3,1.3,Medio,Bajo
240,CAUCA,81054,1,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,6.7,11.6,3,12.3,2.6,12.4,5,201905,156,0,3,1.5,Alto,Bajo
241,CAUCA,81054,1,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,5.7,11.4,4,8.6,3.0,12.3,5,202005,144,0,3,4.4,Medio,Bajo
242,CAUCA,81054,2,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,8.9,14.5,1,10.3,2.4,11.6,6,201706,189,0,3,1.0,Alto,Bajo
243,CAUCA,81054,2,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.4,8.6,11.3,2,10.3,2.6,11.8,6,201806,140,0,3,1.3,Medio,Bajo
244,CAUCA,81054,2,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,6.4,11.6,3,11.8,2.3,11.3,5,201905,166,0,3,1.5,Alto,Bajo
245,CAUCA,81054,2,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,5.6,11.4,4,9.4,2.4,11.9,5,202005,148,0,3,4.4,Medio,Bajo
248,CAUCA,81054,003A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,6.4,12.7,1,10.6,2.5,11.6,4,201604,148,0,3,1.2,Medio,Bajo
249,CAUCA,81054,003A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,9.0,12.1,2,11.8,2.9,11.9,4,201704,142,0,3,1.7,Medio,Bajo
250,CAUCA,81054,003A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.4,8.3,13.5,3,9.0,2.6,12.3,6,201806,135,0,3,1.4,Medio,Bajo
251,CAUCA,81054,003A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,6.1,11.6,4,11.2,2.6,12.0,5,201905,140,0,3,1.5,Medio,Bajo
252,CAUCA,81054,003A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,5.4,11.4,5,9.0,2.5,12.5,5,202005,129,0,3,4.4,Bajo,Medio
253,CAUCA,81054,4,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,6.1,12.7,1,9.6,6.6,11.4,4,201604,109,0,3,1.8,Bajo,Bajo
254,CAUCA,81054,4,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,9.1,12.1,2,12.9,2.7,9.9,4,201704,125,0,3,1.3,Bajo,Bajo
256,CAUCA,81054,004A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,7.4,12.5,1,7.1,2.3,13.5,9,201509,91,0,3,3.1,Bajo,Alto
257,CAUCA,81054,004A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,6.7,12.5,4,10.2,2.9,12.2,11,201811,69,0,3,4.4,Bajo,Bajo
258,CAUCA,81054,004A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.5,2.9,11.4,5,11.4,3.0,12.3,11,201911,103,0,3,4.4,Bajo,Bajo
260,CAUCA,81054,004C,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,9.1,12.3,2,12.4,2.8,12.4,4,201704,148,0,3,1.3,Medio,Bajo
261,CAUCA,81054,004C,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.4,8.4,13.5,3,8.3,2.8,11.7,6,201806,119,0,3,1.1,Bajo,Bajo
262,CAUCA,81054,004C,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,6.3,11.6,4,10.5,2.8,11.3,5,201905,126,0,3,1.5,Bajo,Bajo
263,CAUCA,81054,004C,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,5.4,11.4,5,8.8,2.5,11.7,5,202005,130,0,3,4.4,Bajo,Bajo
264,CHAMBERY 2,80307,1,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.1,7.3,13.3,1,11.0,2.3,12.3,4,201804,221,0,3,5.4,Alto,Bajo
265,CHAMBERY 2,80307,1,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,9.7,11.4,3,8.3,2.7,12.5,3,202003,162,0,3,6.9,Alto,Medio
266,CHAMBERY 2,80307,001A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,10.3,12.3,1,10.0,2.8,12.2,3,202003,160,0,3,6.9,Alto,Bajo
268,CHAMBERY 2,80307,2,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,7.6,12.3,2,10.5,2.7,12.2,3,201703,180,0,3,7.5,Alto,Bajo
269,CHAMBERY 2,80307,2,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.1,7.0,12.8,3,9.7,4.3,12.5,4,201804,154,0,3,5.4,Alto,Medio
270,CHAMBERY 2,80307,2,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,10.6,11.7,5,9.2,2.6,13.0,3,202003,146,0,3,6.9,Medio,Medio
271,CHAMBERY 2,80307,3,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.1,7.1,13.4,1,8.4,16.3,12.2,4,201804,157,0,3,5.4,Alto,Bajo
272,CHAMBERY 2,80307,3,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,10.9,11.7,3,8.0,2.6,13.5,3,202003,130,0,3,6.9,Bajo,Alto
273,CHAMBERY 2,80307,4,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.1,8.4,14.6,1,8.0,2.7,11.0,6,201706,212,0,3,14.2,Alto,Bajo
274,CHAMBERY 2,80307,4,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,5.6,12.3,2,8.1,2.8,12.4,7,201807,154,0,3,5.4,Alto,Bajo
275,CHAMBERY 2,80307,4,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,5.1,11.1,4,10.4,2.9,11.6,6,202006,158,0,3,5.7,Alto,Bajo
276,CHAMBERY 2,80307,5,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,9.4,11.9,2,10.8,2.3,11.5,12,201912,132,0,3,3.2,Bajo,Bajo
277,CHAMBERY 2,80307,5,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,11.4,12.5,3,7.6,2.2,13.5,1,202101,125,0,3,3.2,Bajo,Alto
278,CHAMBURO,80443,2,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,9.4,13.4,1,8.1,3.0,13.2,12,201812,144,0,3,4.3,Medio,Alto
279,CHAMBURO,80443,2,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.6,8.9,13.3,2,9.3,2.3,12.0,12,201912,104,0,3,4.5,Bajo,Bajo
280,CHAMBURO,80443,2,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,1.9,11.7,3,9.7,2.4,11.7,12,202012,118,77,3,2.8,Bajo,Bajo
283,CIAT,81128,001A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,17.3,14.2,3,8.4,2.7,12.7,6,201706,156,485,3,3.9,Alto,Medio
284,CIAT,81128,001A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,5.1,11.6,4,9.7,2.9,12.1,5,201805,150,218,3,4.6,Medio,Bajo
285,CIAT,81128,001A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,2.9,11.0,5,15.0,2.4,10.4,4,201904,115,0,3,4.4,Bajo,Bajo
286,CIAT,81128,001A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,6.0,13.5,6,6.6,3.1,12.2,6,202006,173,0,3,4.4,Alto,Bajo
288,CIAT,81128,2,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,17.4,15.1,1,8.2,2.3,12.4,6,201706,161,785,3,6.3,Alto,Bajo
289,CIAT,81128,2,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,5.1,11.6,2,7.0,2.3,12.3,5,201805,112,70,3,4.6,Bajo,Bajo
290,CIAT,81128,2,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,9.4,12.4,3,8.2,2.1,12.3,6,201906,129,0,3,4.4,Bajo,Bajo
291,CIAT,81128,2,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,5.9,12.0,4,8.8,2.4,12.2,6,202006,136,148,3,4.4,Medio,Bajo
296,CIAT,81128,4,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,17.6,15.1,1,9.8,2.4,13.7,6,201706,179,785,3,3.9,Alto,Alto
297,CIAT,81128,4,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,5.0,11.5,2,9.9,2.4,12.5,5,201805,115,70,3,4.6,Bajo,Medio
298,CIAT,81128,4,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,9.4,12.5,3,9.7,2.2,11.8,6,201906,141,0,3,4.4,Medio,Bajo
299,CIAT,81128,4,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,5.7,11.9,4,8.4,2.2,12.8,6,202006,149,148,3,4.4,Medio,Medio
301,CIAT,81128,5,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,4.9,11.5,3,7.1,2.2,12.2,5,201805,139,241,3,4.6,Medio,Bajo
302,CIAT,81128,5,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,6.0,13.5,5,10.4,2.2,12.6,6,202006,139,179,3,4.4,Medio,Medio
307,CIAT,81128,006A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,8.0,12.0,3,8.6,3.2,12.4,1,202001,142,0,3,4.4,Medio,Bajo
309,CIAT,81128,007A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,3.3,11.7,4,5.8,2.0,11.8,7,201407,150,36,3,4.4,Medio,Bajo
310,CIAT,81128,007A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,4.1,12.3,5,6.7,2.5,14.1,8,201508,145,58,3,4.4,Medio,Alto
315,CIAT,81128,008B,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,4.7,11.3,3,10.2,2.3,11.6,5,201805,144,70,3,4.6,Medio,Bajo
316,CIAT,81128,008B,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,8.3,12.6,5,10.0,2.8,11.9,6,202006,145,181,3,4.4,Medio,Bajo
324,CIAT,81128,14,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,4.9,11.4,3,9.9,2.4,12.6,5,201805,132,73,3,2.3,Bajo,Medio
325,CIAT,81128,14,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,8.3,12.6,5,9.8,2.3,12.2,6,202006,126,0,3,4.4,Bajo,Bajo
327,CIAT,81128,19,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,10.6,12.7,3,11.7,2.5,12.5,7,201807,126,88,3,4.6,Bajo,Medio
328,CIAT,81128,19,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,5.9,12.0,5,10.3,2.6,11.8,6,202006,151,0,3,4.4,Medio,Bajo
329,CIAT,81128,21,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,10.6,12.8,2,12.9,3.0,12.6,7,201807,93,88,3,4.6,Bajo,Medio
330,CIAT,81128,22,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,8.0,12.1,2,8.7,2.3,12.2,1,201901,103,0,3,5.3,Bajo,Bajo
331,CIAT,81128,22,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,9.4,12.3,3,11.0,2.6,13.4,2,202002,124,46,3,3.6,Bajo,Alto
333,CIAT,81128,23,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,8.3,12.1,3,8.8,2.2,12.6,1,202001,175,0,3,4.4,Alto,Medio
335,CORCEGA ,80231,1,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,5.1,11.6,3,8.5,2.0,12.0,6,201906,153,148,2,3.5,Medio,Bajo
336,CORCEGA ,80231,1,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,6.0,11.5,4,11.2,2.4,12.0,6,202006,148,15,2,4.2,Medio,Bajo
337,CORCEGA ,80231,2,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,11.7,13.6,1,7.6,2.3,14.0,9,201909,163,176,2,3.8,Alto,Alto
338,CORCEGA ,80231,2,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,8.9,11.9,2,8.7,2.0,13.0,9,202009,147,48,2,4.4,Medio,Medio
343,CORCEGA ,80231,6,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,12.3,13.9,1,7.6,1.5,14.0,9,201909,137,184,2,4.0,Medio,Alto
344,CORCEGA ,80231,6,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,9.1,11.8,2,8.3,1.6,12.8,9,202009,131,48,2,4.4,Bajo,Medio
346,CORCEGA ,80231,006A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,12.1,13.9,1,7.0,2.1,13.8,9,201909,158,184,2,4.0,Alto,Alto
347,CORCEGA ,80231,006A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,9.4,11.9,2,8.7,1.9,12.8,9,202009,142,48,2,4.4,Medio,Medio
349,CORCEGA ,80231,006B,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.1,5.0,12.9,4,9.1,2.4,12.9,4,201804,110,177,2,2.8,Bajo,Medio
350,CORCEGA ,80231,006B,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,6.4,11.7,5,10.5,2.0,12.5,4,201904,156,61,2,3.5,Alto,Medio
351,CORCEGA ,80231,006B,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,10.4,12.4,6,10.6,1.8,12.5,4,202004,144,76,2,4.7,Medio,Medio
352,CORCEGA ,80231,7,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.5,8.7,12.9,4,12.1,2.0,12.6,4,201804,181,202,2,5.1,Alto,Medio
353,CORCEGA ,80231,7,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,6.1,11.6,5,11.5,1.8,11.7,4,201904,152,61,2,3.5,Medio,Bajo
354,CORCEGA ,80231,7,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,10.1,12.4,6,13.1,1.5,12.7,4,202004,135,76,2,6.7,Medio,Medio
358,CORINTO,80481,1,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,10.4,11.8,1,8.0,2.5,12.2,8,202008,140,10,3,5.5,Medio,Bajo
361,EL ALBION,80402,11,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,7.0,13.0,1,8.9,1.4,14.0,3,201903,156,0,3,2.9,Alto,Alto
362,EL ALBION,80402,11,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.6,6.4,11.7,2,7.4,1.5,12.9,3,202003,138,66,3,3.9,Medio,Medio
366,EL ALBION,80402,12,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.6,14.4,12.7,1,8.8,1.9,12.3,12,201812,157,58,3,3.1,Alto,Bajo
367,EL ALBION,80402,12,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.5,8.6,11.9,2,10.3,1.8,12.1,12,201912,135,0,3,6.9,Medio,Bajo
368,EL ALBION,80402,12,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,8.7,12.0,3,10.2,1.8,13.8,12,202012,115,132,3,4.8,Bajo,Alto
386,EL ALBION,80402,21,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,7.1,11.5,2,9.5,1.5,12.3,4,201904,159,0,3,2.8,Alto,Bajo
387,EL ALBION,80402,21,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.6,8.4,12.1,3,9.9,1.8,11.8,4,202004,150,196,3,4.4,Medio,Bajo
391,EL ALBION,80402,22,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,7.1,12.0,2,11.9,1.7,12.8,4,201904,180,0,3,2.8,Alto,Medio
392,EL ALBION,80402,22,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.6,8.7,12.1,3,8.4,1.6,12.9,4,202004,151,196,3,4.4,Medio,Medio
395,EL ALBION,80402,23,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,8.0,11.9,2,11.3,4.9,12.0,4,201904,166,0,3,2.8,Alto,Bajo
396,EL ALBION,80402,23,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.6,8.7,11.9,3,9.9,1.6,12.5,4,202004,150,196,3,4.4,Medio,Medio
404,EL ALBION,80402,25,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,5.4,12.0,1,7.3,3.6,12.2,5,201905,196,0,3,2.8,Alto,Bajo
406,EL ALBION,80402,025A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,5.4,12.1,1,7.5,2.3,11.6,5,201905,156,0,3,4.4,Alto,Bajo
410,EL ALBION,80402,31,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,8.9,13.0,1,10.4,1.4,12.8,4,201904,174,0,3,2.8,Alto,Medio
411,EL ALBION,80402,31,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.6,8.3,12.1,2,9.3,1.4,12.6,4,202004,149,237,3,2.1,Medio,Medio
415,EL ALBION,80402,32,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,9.1,12.7,1,8.5,1.8,12.0,5,201905,187,0,3,2.8,Alto,Bajo
419,EL ALBION,80402,33,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,9.3,12.8,1,7.7,2.2,12.7,5,201905,188,0,3,2.8,Alto,Medio
423,EL ALBION,80402,34,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,10.1,13.2,1,8.5,2.0,13.1,8,201908,142,0,3,2.7,Medio,Medio
426,EL ALBION,80402,034A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,8.3,12.5,2,9.0,1.2,12.7,8,202008,157,135,3,2.2,Alto,Medio
427,EL ALBION,80402,41,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,9.3,12.9,1,8.0,2.0,12.7,5,201905,186,0,3,2.8,Alto,Medio
431,EL ALBION,80402,42,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,7.4,12.5,3,8.6,2.1,12.5,7,201907,155,0,3,2.8,Alto,Medio
432,EL ALBION,80402,42,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,5.6,11.4,4,10.1,1.6,11.7,7,202007,166,76,3,2.3,Alto,Bajo
436,EL ALBION,80402,042A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,6.7,12.9,1,7.8,1.4,13.2,3,201903,171,0,3,3.0,Alto,Alto
437,EL ALBION,80402,042A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.6,6.6,11.8,2,10.4,1.8,12.4,3,202003,149,143,3,3.9,Medio,Bajo
446,EL ALBION,80402,44,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,6.3,12.6,1,10.3,1.5,12.6,3,201903,175,0,3,3.0,Alto,Medio
447,EL ALBION,80402,44,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.6,7.7,11.8,2,10.1,1.5,13.2,3,202003,134,104,3,3.9,Medio,Alto
